entry_date,entry_price,shares,stop_loss,target_price,status,cost_of_trade,exit_date,exit_price,profit_loss,reason
2024-01-17,185.84,5.380972879896685,182.1232,195.132,CLOSED,1000.0,2024-03-04,196.01,54.72449418854922,TARGET HIT
2024-05-03,212.96,4.952688270983044,208.70080000000002,223.608,CLOSED,1054.7244941885492,2024-05-17,223.66,52.99376449951852,TARGET HIT
2024-11-13,237.63,4.6615253069396445,232.8774,249.5115,CLOSED,1107.7182586880676,2024-11-22,249.84,56.917223997733096,TARGET HIT
