entry_date,entry_price,shares,stop_loss,target_price,status,cost_of_trade,exit_date,exit_price,profit_loss,reason
2024-05-24,180.75,5.532503457814661,177.135,189.7875,CLOSED,1000.0,2024-05-31,176.44,-23.8450899031812,STOP-LOSS
2024-06-03,178.34,5.473561231898725,174.7732,187.257,CLOSED,976.1549100968188,2024-06-21,189.08,58.78604763059236,TARGET HIT
2024-07-18,183.75,5.632331742734209,180.075,192.9375,CLOSED,1034.940957727411,2024-07-25,179.85,-21.966093796663447,STOP-LOSS
2024-07-26,182.5,5.550547199620534,178.85,191.625,CLOSED,1012.9748639307475,2024-08-02,167.9,-81.03798911445976,STOP-LOSS
2024-08-05,161.02,5.787708823849756,157.7996,169.07100000000003,CLOSED,931.9368748162877,2024-08-13,170.23,53.30479826765613,TARGET HIT
